stop_name,stop_code,stop_id,stop_lat,stop_lon,stop_url
Bobrowniki Śląskie,2413041-06101,4789,50.42306,18.86751,https://rj.metropoliaztm.pl/rozklady/przystanek/2413041-06101/
Bobrowniki Śląskie,2413041-06102,4790,50.4249,18.867767,https://rj.metropoliaztm.pl/rozklady/przystanek/2413041-06102/
Bobrowniki Śląskie,2413041-06103,4791,50.423744,18.868484,https://rj.metropoliaztm.pl/rozklady/przystanek/2413041-06103/
Bobrowniki Śląskie Bolesława Śmiałego,2413041-06501,227,50.428432,18.872892,https://rj.metropoliaztm.pl/rozklady/przystanek/2413041-06501/
Bobrowniki Śląskie Pawilon Handlowy,2413041-06401,2210,50.426464,18.875147,https://rj.metropoliaztm.pl/rozklady/przystanek/2413041-06401/
Bobrowniki Śląskie Poczta,2413041-06001,225,50.423725,18.864775,https://rj.metropoliaztm.pl/rozklady/przystanek/2413041-06001/
Bobrowniki Śląskie Poczta,2413041-06002,226,50.423676,18.864538,https://rj.metropoliaztm.pl/rozklady/przystanek/2413041-06002/
Bobrowniki Śląskie Radzionkowska,2413041-06201,235,50.4211,18.87701,https://rj.metropoliaztm.pl/rozklady/przystanek/2413041-06201/
Bobrowniki Śląskie Radzionkowska,2413041-06202,234,50.421204,18.877274,https://rj.metropoliaztm.pl/rozklady/przystanek/2413041-06202/
Bobrowniki Śląskie Sikorskiego,2413041-06301,238,50.421455,18.881834,https://rj.metropoliaztm.pl/rozklady/przystanek/2413041-06301/
Boguchwałowice,2401052-00401,4118,50.454395,19.174217,https://rj.metropoliaztm.pl/rozklady/przystanek/2401052-00401/
Boguchwałowice,2401052-00402,4119,50.45423,19.173016,https://rj.metropoliaztm.pl/rozklady/przystanek/2401052-00402/
Boguchwałowice Buczka,2401052-05001,5721,50.448097,19.185076,https://rj.metropoliaztm.pl/rozklady/przystanek/2401052-05001/
Boguchwałowice OSP,2401052-04901,5720,50.452957,19.174387,https://rj.metropoliaztm.pl/rozklady/przystanek/2401052-04901/
Boguchwałowice Sklep,2401052-00601,5391,50.454742,19.184216,https://rj.metropoliaztm.pl/rozklady/przystanek/2401052-00601/
Boguchwałowice Sklep,2401052-00602,4905,50.454857,19.185513,https://rj.metropoliaztm.pl/rozklady/przystanek/2401052-00602/
Boguchwałowice Swobody,2401052-00502,4906,50.45459,19.176544,https://rj.metropoliaztm.pl/rozklady/przystanek/2401052-00502/
Boguchwałowice Zalew nż,2401052-00701,4120,50.454914,19.190397,https://rj.metropoliaztm.pl/rozklady/przystanek/2401052-00701/
Boguchwałowice Zalew nż,2401052-00702,4121,50.455044,19.190428,https://rj.metropoliaztm.pl/rozklady/przystanek/2401052-00702/
Bogucice Cmentarz,2469011-07101,247,50.272335,19.047573,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-07101/
Bogucice Cmentarz,2469011-07102,248,50.27237,19.04695,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-07102/
Bogucice Kościół,2469011-07201,249,50.269276,19.035986,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-07201/
Bogucice Kościół,2469011-07202,250,50.26955,19.036736,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-07202/
Bogucice Markiefki,2469011-07401,251,50.26563,19.041237,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-07401/
Bogucice Skrzyżowanie,2469011-07902,252,50.26337,19.045197,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-07902/
Bogucice Wróblewskiego,2469011-08401,253,50.26678,19.042654,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-08401/
Boguszyce,2405075-01801,5925,50.43642,18.50846,https://rj.metropoliaztm.pl/rozklady/przystanek/2405075-01801/
Boguszyce,2405075-01802,5926,50.436497,18.508276,https://rj.metropoliaztm.pl/rozklady/przystanek/2405075-01802/
Bojków Auchan,2466011-20501,5571,50.25451,18.653103,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-20501/
Bojków Auchan,2466011-20502,5570,50.254265,18.65333,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-20502/
Bojków Dolny,2466011-21601,5523,50.254433,18.707823,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-21601/
Bojków Dolny,2466011-21602,5524,50.254543,18.70766,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-21602/
Bojków Dolny Skrzyżowanie,2466011-00801,254,50.254,18.697899,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-00801/
Bojków Dolny Skrzyżowanie,2466011-00802,255,50.25412,18.697458,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-00802/
Bojków Dolny Skrzyżowanie,2466011-00803,256,50.25393,18.698313,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-00803/
Bojków Dolny Skrzyżowanie,2466011-00804,257,50.253876,18.69842,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-00804/
Bojków Dolny Skrzyżowanie,2466011-00805,5526,50.25385,18.699097,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-00805/
Bojków Dolny Skrzyżowanie,2466011-00806,5525,50.25402,18.698957,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-00806/
Bojków I nż,2466011-00901,258,50.248653,18.663788,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-00901/
Bojków I nż,2466011-00902,259,50.248814,18.663992,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-00902/
Bojków Kościół,2466011-00201,260,50.251534,18.67967,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-00201/
Bojków Kościół,2466011-00202,261,50.251656,18.679466,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-00202/
Bojków Piekarnia,2466011-00301,262,50.249187,18.671139,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-00301/
Bojków Piekarnia,2466011-00302,263,50.249268,18.671257,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-00302/
Bojków Rybnicka nż,2466011-16501,629,50.25177,18.651379,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-16501/
Bojków Rybnicka nż,2466011-16502,630,50.251305,18.650927,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-16502/
Bojków Skrzyżowanie,2466011-00601,266,50.24788,18.658026,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-00601/
Bojków Skrzyżowanie,2466011-00602,267,50.248173,18.658094,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-00602/
Bojków Straż Pożarna,2466011-00401,268,50.253365,18.687996,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-00401/
Bojków Straż Pożarna,2466011-00402,269,50.253277,18.685696,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-00402/
Bojków Szyb nż,2466011-00701,270,50.25638,18.69821,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-00701/
Bojków Szyb nż,2466011-00702,271,50.256794,18.698124,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-00702/
Bojków Żeńców,2466011-00501,264,50.25376,18.692297,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-00501/
Bojków Żeńców,2466011-00502,265,50.2539,18.692202,https://rj.metropoliaztm.pl/rozklady/przystanek/2466011-00502/
Bojszowy Brzozowa nż,2414042-00719,6791,50.061054,19.066734,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-00719/
Bojszowy Brzozowa nż,2414042-00720,6790,50.061165,19.06682,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-00720/
Bojszowy Gaikowa,2414042-00313,6786,50.05793,19.100422,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-00313/
Bojszowy Gaikowa,2414042-00314,6764,50.057865,19.100712,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-00314/
Bojszowy Gospoda,2414042-00111,8059,50.05726,19.100918,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-00111/
Bojszowy Gospoda,2414042-00112,8060,50.05718,19.101002,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-00112/
Bojszowy Jedlińska,2414042-00421,6785,50.05476,19.107492,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-00421/
Bojszowy Jedlińska,2414042-00422,6763,50.054924,19.106892,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-00422/
Bojszowy Nowe Chrobok nż,2414042-01215,6811,50.040043,19.075972,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-01215/
Bojszowy Nowe Chrobok nż,2414042-01216,6812,50.03998,19.076433,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-01216/
Bojszowy Nowe Cichy Kącik nż,2414042-00821,6793,50.055725,19.055727,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-00821/
Bojszowy Nowe Cichy Kącik nż,2414042-00822,6792,50.05559,19.055233,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-00822/
Bojszowy Nowe Prosta,2414042-00911,6795,50.05314,19.050867,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-00911/
Bojszowy Nowe Prosta,2414042-00912,6767,50.053112,19.05092,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-00912/
Bojszowy Nowe Straż nż,2414042-01117,6813,50.044956,19.064009,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-01117/
Bojszowy Nowe Straż nż,2414042-01118,6814,50.0454,19.063742,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-01118/
Bojszowy Nowe Szkoła,2414042-01019,6794,50.051548,19.051554,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-01019/
Bojszowy Nowe Szkoła,2414042-01020,6768,50.05153,19.052069,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-01020/
Bojszowy Pancerniaków,2414042-00617,6788,50.06166,19.082838,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-00617/
Bojszowy Pancerniaków,2414042-00618,6789,50.061573,19.08257,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-00618/
Bojszowy Przedszkole,2414042-00215,6766,50.06083,19.09198,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-00215/
Bojszowy Przedszkole,2414042-00216,6787,50.06083,19.092312,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-00216/
Bojszowy RSP nż,2414042-00523,6783,50.052773,19.114178,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-00523/
Bojszowy RSP nż,2414042-00524,6784,50.052876,19.113234,https://rj.metropoliaztm.pl/rozklady/przystanek/2414042-00524/
Bojszów Skrzyżowanie,2405052-01003,6965,50.33915,18.477985,https://rj.metropoliaztm.pl/rozklady/przystanek/2405052-01003/
Bojszów Skrzyżowanie,2405052-01004,6964,50.339046,18.478329,https://rj.metropoliaztm.pl/rozklady/przystanek/2405052-01004/
Boniowice Skrzyżowanie,2413092-03101,277,50.39499,18.710398,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-03101/
Boniowice Skrzyżowanie,2413092-03102,276,50.394764,18.711416,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-03102/
Boniowice Skrzyżowanie,2413092-03103,279,50.394135,18.712769,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-03103/
Boniowice Skrzyżowanie,2413092-03104,278,50.394157,18.712908,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-03104/
Boniowice Szkoła,2413092-03001,3709,50.397823,18.71195,https://rj.metropoliaztm.pl/rozklady/przystanek/2413092-03001/
Borki Korczaka,2469011-08701,280,50.278526,19.089876,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-08701/
Borki Korczaka,2469011-08702,281,50.278286,19.089598,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-08702/
Borki Pętla,2469011-09001,282,50.27879,19.09507,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-09001/
Borowa Wieś Strażacka,2408021-06001,9612,50.225273,18.831064,https://rj.metropoliaztm.pl/rozklady/przystanek/2408021-06001/
Borowa Wieś Strażacka,2408021-06002,9613,50.225216,18.83084,https://rj.metropoliaztm.pl/rozklady/przystanek/2408021-06002/
Borowa Wieś Szkoła,2408021-05801,5006,50.223873,18.817482,https://rj.metropoliaztm.pl/rozklady/przystanek/2408021-05801/
Borowa Wieś Szkoła,2408021-05802,5007,50.224373,18.815529,https://rj.metropoliaztm.pl/rozklady/przystanek/2408021-05802/
Borowa Wieś Świetlica,2408021-05901,5008,50.228046,18.804832,https://rj.metropoliaztm.pl/rozklady/przystanek/2408021-05901/
Borowa Wieś Świetlica,2408021-05902,5009,50.227573,18.805777,https://rj.metropoliaztm.pl/rozklady/przystanek/2408021-05902/
Boruszowice Cmentarz,2413082-01401,5786,50.516815,18.773998,https://rj.metropoliaztm.pl/rozklady/przystanek/2413082-01401/
Boruszowice Cmentarz,2413082-01402,7887,50.516857,18.773912,https://rj.metropoliaztm.pl/rozklady/przystanek/2413082-01402/
Boruszowice Hanusek,2413082-01701,5779,50.505245,18.767357,https://rj.metropoliaztm.pl/rozklady/przystanek/2413082-01701/
Boruszowice Hanusek,2413082-01702,5780,50.504646,18.76755,https://rj.metropoliaztm.pl/rozklady/przystanek/2413082-01702/
Boruszowice Hanusek,2413082-01703,5778,50.505806,18.767303,https://rj.metropoliaztm.pl/rozklady/przystanek/2413082-01703/
Boruszowice Hanusek,2413082-01704,7161,50.5059,18.767368,https://rj.metropoliaztm.pl/rozklady/przystanek/2413082-01704/
Boruszowice Sklep,2413082-01001,5785,50.509068,18.774363,https://rj.metropoliaztm.pl/rozklady/przystanek/2413082-01001/
Boruszowice Sklep,2413082-01002,7160,50.509113,18.77433,https://rj.metropoliaztm.pl/rozklady/przystanek/2413082-01002/
Boruszowice Szkoła,2413082-01101,5784,50.511086,18.772871,https://rj.metropoliaztm.pl/rozklady/przystanek/2413082-01101/
Boruszowice Szkoła,2413082-01102,7888,50.511078,18.772776,https://rj.metropoliaztm.pl/rozklady/przystanek/2413082-01102/
Boruszowice Traugutta,2413082-01301,7889,50.513153,18.775265,https://rj.metropoliaztm.pl/rozklady/przystanek/2413082-01301/
Boruszowice Traugutta,2413082-01302,7890,50.513092,18.775179,https://rj.metropoliaztm.pl/rozklady/przystanek/2413082-01302/
Bończyk Gałczyńskiego,2470011-00101,1211,50.2405,19.106796,https://rj.metropoliaztm.pl/rozklady/przystanek/2470011-00101/
Bończyk Gałczyńskiego,2470011-00102,1212,50.24046,19.106646,https://rj.metropoliaztm.pl/rozklady/przystanek/2470011-00102/
Bończyk Jastruna nż,2470011-00201,4993,50.240253,19.11443,https://rj.metropoliaztm.pl/rozklady/przystanek/2470011-00201/
Bończyk Jastruna nż,2470011-00202,4994,50.240147,19.114119,https://rj.metropoliaztm.pl/rozklady/przystanek/2470011-00202/
Bończyk Kościół,2470011-00301,1217,50.242783,19.112364,https://rj.metropoliaztm.pl/rozklady/przystanek/2470011-00301/
Bończyk Kościół,2470011-00302,1218,50.24293,19.112053,https://rj.metropoliaztm.pl/rozklady/przystanek/2470011-00302/
Brada Las,2408011-02601,6578,50.154423,18.81173,https://rj.metropoliaztm.pl/rozklady/przystanek/2408011-02601/
Brada Las,2408011-02602,6599,50.15452,18.811218,https://rj.metropoliaztm.pl/rozklady/przystanek/2408011-02602/
Brada Orzeska,2408011-02401,6600,50.151337,18.825897,https://rj.metropoliaztm.pl/rozklady/przystanek/2408011-02401/
Brada Orzeska,2408011-02402,6576,50.151867,18.824743,https://rj.metropoliaztm.pl/rozklady/przystanek/2408011-02402/
Brada Przysiółki,2408011-02501,6577,50.153976,18.820679,https://rj.metropoliaztm.pl/rozklady/przystanek/2408011-02501/
Brada Przysiółki,2408011-02502,6598,50.153976,18.820927,https://rj.metropoliaztm.pl/rozklady/przystanek/2408011-02502/
Brudzowice Kapliczka,2401075-00101,4251,50.50707,19.190254,https://rj.metropoliaztm.pl/rozklady/przystanek/2401075-00101/
Brudzowice Kapliczka,2401075-00102,4252,50.507145,19.19034,https://rj.metropoliaztm.pl/rozklady/przystanek/2401075-00102/
Brudzowice Komorne I,2401075-00201,4255,50.503372,19.172424,https://rj.metropoliaztm.pl/rozklady/przystanek/2401075-00201/
Brudzowice Komorne I,2401075-00202,4256,50.503464,19.172356,https://rj.metropoliaztm.pl/rozklady/przystanek/2401075-00202/
Brudzowice Komorne II,2401075-00301,4253,50.50761,19.176403,https://rj.metropoliaztm.pl/rozklady/przystanek/2401075-00301/
Brudzowice Komorne II,2401075-00302,4254,50.50769,19.17629,https://rj.metropoliaztm.pl/rozklady/przystanek/2401075-00302/
Brudzowice Kościół,2401075-00401,4234,50.505466,19.205212,https://rj.metropoliaztm.pl/rozklady/przystanek/2401075-00401/
Brudzowice Kościół,2401075-00402,4235,50.505566,19.20523,https://rj.metropoliaztm.pl/rozklady/przystanek/2401075-00402/
Brudzowice Skrzyżowanie,2401075-00501,4246,50.506275,19.197918,https://rj.metropoliaztm.pl/rozklady/przystanek/2401075-00501/
Brudzowice Skrzyżowanie,2401075-00502,4247,50.506332,19.197784,https://rj.metropoliaztm.pl/rozklady/przystanek/2401075-00502/
Brudzowice Szkoła,2401075-00601,4257,50.499485,19.187134,https://rj.metropoliaztm.pl/rozklady/przystanek/2401075-00601/
Brudzowice Szkoła,2401075-00602,4258,50.49934,19.187605,https://rj.metropoliaztm.pl/rozklady/przystanek/2401075-00602/
Brynek Technikum,2413082-02201,5772,50.51475,18.734955,https://rj.metropoliaztm.pl/rozklady/przystanek/2413082-02201/
Brynek Technikum,2413082-02202,5771,50.515064,18.734344,https://rj.metropoliaztm.pl/rozklady/przystanek/2413082-02202/
Brynek Wiejska,2413082-02501,5767,50.521027,18.731855,https://rj.metropoliaztm.pl/rozklady/przystanek/2413082-02501/
Brynek Wiejska,2413082-02502,7895,50.52099,18.731768,https://rj.metropoliaztm.pl/rozklady/przystanek/2413082-02502/
Brynek Zamkowa,2413082-02401,5768,50.517445,18.733128,https://rj.metropoliaztm.pl/rozklady/przystanek/2413082-02401/
Brynek Zamkowa,2413082-02402,7894,50.5178,18.733421,https://rj.metropoliaztm.pl/rozklady/przystanek/2413082-02402/
Brynek nż,2413082-02601,5766,50.521843,18.723658,https://rj.metropoliaztm.pl/rozklady/przystanek/2413082-02601/
Brynek nż,2413082-02602,7893,50.522247,18.722908,https://rj.metropoliaztm.pl/rozklady/przystanek/2413082-02602/
Brynica,2413021-00901,3764,50.472244,18.994873,https://rj.metropoliaztm.pl/rozklady/przystanek/2413021-00901/
Brynica,2413021-00902,3765,50.472267,18.994701,https://rj.metropoliaztm.pl/rozklady/przystanek/2413021-00902/
Brynów Centrum Przesiadkowe,2469011-10501,292,50.227077,18.994572,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-10501/
Brynów Centrum Przesiadkowe,2469011-10501t,4558,50.227173,18.995249,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-10501t/
Brynów Centrum Przesiadkowe,2469011-10502,8119,50.227127,18.995409,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-10502/
Brynów Centrum Przesiadkowe,2469011-10502t,4559,50.226933,18.994507,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-10502t/
Brynów Centrum Przesiadkowe,2469011-10503t,8777,50.22644,18.995281,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-10503t/
Brynów Centrum Przesiadkowe,2469011-10504t,8778,50.226357,18.995304,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-10504t/
Brynów Centrum Przesiadkowe,2469011-10505,8120,50.226727,18.99514,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-10505/
Brynów Centrum Przesiadkowe,2469011-10505t,8106,50.226444,18.995323,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-10505t/
Brynów Drozdów,2469011-09401t,5171,50.23481,19.000086,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-09401t/
Brynów Drozdów,2469011-09402t,5172,50.234787,19.0002,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-09402t/
Brynów Dworska,2469011-09501,4554,50.232788,18.99556,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-09501/
Brynów Dworska,2469011-09502,4555,50.234146,18.995956,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-09502/
Brynów Dziewięciu z Wujka,2469011-09601,4885,50.240246,18.989717,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-09601/
Brynów Dziewięciu z Wujka,2469011-09602,4886,50.2397,18.989439,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-09602/
Brynów Gawronów,2469011-09701,10523,50.23752,19.004189,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-09701/
Brynów Gawronów,2469011-09701t,4933,50.23823,19.003,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-09701t/
Brynów Gawronów,2469011-09702,10524,50.23741,19.004086,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-09702/
Brynów Gawronów,2469011-09702t,4934,50.237537,19.002539,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-09702t/
Brynów Gawronów I,2469011-10001,717,50.236904,19.008718,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-10001/
Brynów Gawronów I,2469011-10002,718,50.236835,19.00727,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-10002/
