stop_id,stop_code_add,community_ids,stop_vehicle_type_ids,stop_attribute_ids,stop_long_name,city,street,voice_message_code
3565,"7/Łag",5,3,2_3_4_8,"","Bytom","Plac Wolskiego",0
1205,"1t",49,2,2_3,"","Zabrze","3 Maja",0
6717,"15",1,3,2_3,"","Bieruń","Warszawska ",0
8039,"1",12,3,2_3_8,"","Dąbrowa Górnicza","Dworcowa",0
4001,"2",16,3,2,"","Jaworzno","Stefana Batorego",0
1160,"2",49,3,2_3,"","Zabrze","Jordana",0
4452,"2t",26,2,2,"","Mysłowice","Bernarda Świerczyny",0
8015,"2",8,3,2,"","Chorzów","Floriańska",0
4719,"1t",49,2,2_3,"","Zabrze","3 Maja",0
6650,"1",48,3,2,"","Wyry","Rybnicka",0
9131,"3t",38,2,2_3_4,"","Ruda Śląska","Niedurnego",0
4439,"3",47,3,2_3,"","Wojkowice","Piaski",0
8012,"1",36,3,2_3_4,"","Pyskowice","Plac Wyszyńskiego",0
1861,"2",17,3,2_3,"","Katowice","Szopienicka",0
1338,"2",14,3,2_3,"","Gliwice","Kochanowskiego",0
4994,"2",26,3,1,"","Mysłowice","Wielka Skotnica",0
3103,"2",12,3,2_3,"","Dąbrowa Górnicza","Łaskowa",0
4883,"1",6,3,2,"","Będzin","Modrzejowska",0
5973,"2",51,,2,"","Chorzów","Księżnoleśna",0
4113,"1",23,3,2_3,"","Mierzęcice","Szkolna",0
3111,"2",14,3,2_3,"","Gliwice","Toszecka",0
1534,"2",42,3,1_3,"","Siewierz","Kuźnica Warężyńska",0
428,"1",14,3,2_3,"","Gliwice","Chorzowska",0
4081,"2",2,3,1,"","Bobrowniki","Dąbrowskiej",0
673,"1t",49,2,2,"","Zabrze","Przystankowa",0
1628,"1",49,3,2,"","Zabrze","Pestalozziego",0
2640,"1",5,,2,"","Bytom","Siemianowicka",0
117,"2",18,3,2_3,"","Knurów","Niepodległości",0
8104,"1",46,3,2_3,"","Tychy","Generała Grota-Roweckiego",0
3406,"2",43,3,2_3,"","Sosnowiec","Lenartowicza",0
530,"1",17,3,2_3,"","Katowice","Pod Młynem",0
8229,"2t",49,2,2,"","Zabrze","Makoszowska",0
2587,"1",43,3,2,"","Sosnowiec","Aleja Mireckiego",0
2908,"2",31,3,2,"","Piekary Śląskie","Pod Lipami",0
3112,"1",14,3,2,"","Gliwice","Chorzowska",0
711,"2",17,3,2_3,"","Katowice","Francuska",0
6628,"2",29,3,2_3,"","Orzesze","Batorego",0
9043,"1",5,3,2,"","Bytom","Pułaskiego",0
5885,"1",51,3,2,"","Zbrosławice","Główna",0
4496,"3t",17,2,2,"","Katowice","Telewizyjna",0
8298,"9/wys",6,3,2,"","Będzin","Tadeusza Kościuszki",0
766,"1",38,3,2,"","Ruda Śląska","Karola Goduli",0
2320,"2",17,3,2_3,"","Katowice","Uniczowska",0
2790,"2",5,3,2,"","Bytom","Strzelców Bytomskich",0
2310,"1t",49,2,2,"","Zabrze","Plac Teatralny",0
3210,"1",17,3,2,"","Katowice","Beskidzka",0
522,"1",17,3,2,"","Katowice","Pod Młynem",0
6945,"1",32,3,2_3,"","Nieborowice","Rybnicka",0
6663,"2",48,3,2,"","Wyry","Rybnicka",0
5,"2",14,3,2_3,"","Gliwice","Jana Śliwki",0
6948,"1",32,3,2,"","Nieborowice","Główna",0
2132,"1",60,3,2_3,"","Tarnowskie Góry","Aleja Kwiatów",0
1564,"2",60,3,1,"","Tarnowskie Góry","Obwodnica",0
800,"1",12,3,2_3,"","Dąbrowa Górnicza","aleja Piłsudskiego",0
1269,"2",5,3,2_3_4,"","Bytom","Miechowicka",0
1946,"1",12,3,2_3,"","Dąbrowa Górnicza","Białej Przemszy",0
36,"2",51,3,2,"","Zbrosławice","Mikulczycka",0
7898,"3",17,3,2,"","Katowice","Gospodarcza",0
1550,"1",21,3,2,"","Lędziny","Lędzińska",0
5994,"3",30,3,2,"","Ożarowice","Główna",0
6020,"1",44,3,1,"","Smolnica","Kościelna",0
5824,"2",58,3,2,"","Wielowieś","Główna",0
1159,"1",49,3,2_3,"","Zabrze","Jordana",0
974,"1",,,6,"","<Żadna>","",0
3588,"1",51,3,2,"","Zbrosławice","Wolności",0
2911,"1",31,3,2_3,"","Piekary Śląskie","Ziętka",0
2134,"2",60,3,2_3,"","Tarnowskie Góry","Bytomska",0
5683,"1",52,3,1_3,"","Świerklaniec","Lasowicka",0
158,"2",14,3,2_3,"","Gliwice","Pszczyńska",0
6524,"1",24,3,2_3,"","Mikołów","Grudniowa",0
7317,"5",8,3,2_3,"","Chorzów","Kruszcowa",0
3485,"1t",53,2,2_3_4,"","Świętochłowice","Śląska",0
2264,"3",17,3,2_3,"","Katowice","Armii Krajowej",0
6278,"1",46,3,2_3,"","Tychy","Edukacji",0
4788,"1",8,3,1,"","Chorzów","Kochłowicka",0
6334,"2",46,3_3,2_3,"","Tychy","Generała Sikorskiego",0
8363,"1",17,3,2,"","Katowice","Rolna",0
7132,"1",43,3,2_3_4,"","Sosnowiec","Braci Mieroszewskich",0
8077,"1",,,6,"","<Żadna>","",0
5792,"1",,,6,"","<Żadna>","",0
5434,"1",12,3,2,"","Dąbrowa Górnicza","Graniczna",0
2195,"1",17,3,2,"","Katowice","Owsiana",0
574,"2t",43,,2,"","Sosnowiec","11 Listopada",0
9109,"1",8,3,2,"","Chorzów","pl. Dworcowy",0
2166,"4",43,3,2_3,"","Sosnowiec","Leśna",0
7179,"2",51,3,1,"","Zbrosławice","Wiejska",0
1241,"1",43,3,1,"","Sosnowiec","Komuny Paryskiej",0
3045,"3t",5,2,2,"","Bytom","Świętochłowicka",0
3670,"1",14,3,2_3,"","Gliwice","Kozielska",0
4655,"1t",8,2,2_3,"","Chorzów","3 Maja",0
4318,"2t",17,2,2_3,"","Katowice","Wiosny Ludów",0
3666,"3",14,3,2_3,"","Gliwice","Generała Władysława Andersa",0
5939,"2",57,3,2,"","Toszek","Toszecka",0
933,"2",,,6,"","<Żadna>","",0
6824,"1",35,3,2,"","Pszczyna","Bieruńska",0
1724,"1",49,3,2,"","Zabrze","11 Listopada",0
744,"2",17,3,2,"","Katowice","Przyjazna",0
8360,"4",43,3,5,"","Sosnowiec","Stawowa",0
2150,"1",14,3,2,"","Gliwice","Ignacego Daszyńskiego",0
1203,"2",43,3,2_3,"","Sosnowiec","Jagiellońska",0
5227,"2t",17,2,2_3,"","Katowice","Chorzowska",0
2642,"2",5,3,2,"","Bytom","Siemianowicka",0
2918,"1",51,3,2,"","Zbrosławice","Tarnogórska",0
8188,"2",26,3,1,"","Mysłowice","3 Maja",0
5044,"1t",8,2,2,"","Chorzów","Armii Krajowej",0
4467,"1t",17,2,2,"","Katowice","1 Maja",0
4731,"1t",49,2,2,"","Zabrze","Przystankowa",0
2456,"2",14,3,2_3,"","Gliwice","Przyszowska",0
6744,"1",81,3,2_3,"","Oświęcim","Obozowa",0
447,"1",55,3,2,"","Łazy","Piaski",0
1983,"1",38,3,2_3,"","Ruda Śląska","Orzegowska",0
2723,"2",60,3,2_3,"","Tarnowskie Góry","Jana Pawła II",0
5409,"2/Piotr",17,3,2_3_4,"","Katowice","Dworcowa",0
6673,"1",29,3,2,"","Orzesze","Majakowskiego",0
1314,"1",60,3,2,"","Tarnowskie Góry","Klonowa",0
3464,"1",17,3,2_3,"","Katowice","Wiśniowa",0
2219,"1",49,3,2_3,"","Zabrze","Sikorskiego",0
5523,"1",14,3,2,"","Gliwice","Rolników",0
2300,"1",14,3,2_3,"","Gliwice","Tarnogórska",0
7167,"2",56,3,2,"","Tworóg","Chrobrego",0
539,"2",17,3,2_3,"","Katowice","Aleja Roździeńskiego",0
3502,"2",49,3,2_3,"","Zabrze","Wolności",0
2329,"1",24,3,2,"","Mikołów","Podleska",0
270,"1",14,3,1,"","Gliwice","Bojkowska",0
2669,"2t",49,2,2,"","Zabrze","Wolności",0
4436,"1t",43,2,2_3,"","Sosnowiec","Szenwalda",0
1601,"1",12,3,2,"","Dąbrowa Górnicza","Limanowskiego",0
808,"2",12,3,2_3_4,"","Dąbrowa Górnicza","aleja Piłsudskiego",0
1116,"2",38,3,1,"","Ruda Śląska","Kochłowicka",0
5205,"1",53,3_2,2_3_4,"","Świętochłowice","Katowicka",0
3655,"2t",6,2,2_3,"","Będzin","Małobądzka",0
955,"1",,,6,"","<Żadna>","",0
379,"1",38,3,2_3,"","Ruda Śląska","Katowicka",0
4383,"2t",10,2,2,"","Czeladź","Będzińska",0
1856,"2",17,3,2_3,"","Katowice","Zamkowa",0
2051,"2",5,3,2_3,"","Bytom","Szymały",0
4061,"1",6,3,1,"","Będzin","Adama Asnyka",0
275,"2",51,3,1,"","Zbrosławice","Gliwicka",0
427,"2",36,3,2,"","Pyskowice","Szopena",0
3386,"1",14,3,2_3,"","Gliwice","Zabrska",0
6164,"1",46,3_3,2_3,"","Tychy","Budowlanych",0
4130,"1",36,3,2_3,"","Pyskowice","Powstańców Śląskich",0
1481,"1",31,3,2_3,"","Piekary Śląskie","Tarnogórska",0
153,"1",8,3,2_3,"","Chorzów","Batorego",0
9689,"01",17,3,2,"","Katowice","Saska",0
1018,"1",,,6,"","<Żadna>","",0
827,"1",,,6,"","<Żadna>","",0
31,"2",51,3,2,"","Zbrosławice","Mikulczycka",0
3872,"2",30,3,2,"","Ożarowice","Tarnogórska",0
295,"2",17,3,2_3,"","Katowice","Dziewięciu z Wujka",0
4574,"1t",5,2,2_3,"","Bytom","Piekarska",0
2513,"1",60,3,2_3,"","Tarnowskie Góry","Gliwicka",0
1456,"1",26,3,2_3,"","Mysłowice","Jurija Gagarina",0
8611,"2",12,3,2,"","Dąbrowa Górnicza","Tysiąclecia",0
4221,"2",42,3,2,"","Siewierz","3 Maja",0
2580,"1",38,3,2_3,"","Ruda Śląska","Jana Gierałtowskiego",0
3370,"1",12,3,2_3,"","Dąbrowa Górnicza","Kusocińskiego",0
595,"1",43,3,2,"","Sosnowiec","Niwecka",0
2388,"2",43,3,2_3,"","Sosnowiec","Hubala-Dobrzańskiego",0
2470,"2",34,3,2_3,"","Psary","Szkolna",0
2885,"2",60,3,2,"","Tarnowskie Góry","Powstańców Warszawskich",0
9727,"31",51,3,2,"","Zbrosławice","Sienkiewicza",0
4073,"1",6,3,2,"","Będzin","Marii Konopnickiej",0
3581,"2",49,3,2_3,"","Zabrze","de Gaulle'a",0
5762,"2",56,3,2_3,"","Tworóg","Tarnogórska",0
4125,"1",23,3,2_3,"","Mierzęcice","Daleka",0
1633,"1",43,3,2,"","Sosnowiec","Krakowska",0
3164,"2",12,3,2_3,"","Dąbrowa Górnicza","Roździeńskiego",0
9815,"1",55,3,2,"","Łazy","Dąbrowska",0
4886,"2",17,3,2_3,"","Katowice","Ligocka",0
1766,"2",26,3,2,"","Mysłowice","Bronisława Pukowca",0
6728,"1",19,3,2_3,"","Kobiór","Przelotowa",0
6005,"1",31,3,2_3,"","Piekary Śląskie","Maczka",0
1571,"1",32,3,2,"","Leboszowice","Wiejska",0
1228,"2",17,3,2_3,"","Katowice","Oswobodzenia",0
2499,"1",37,3,2_3,"","Radzionków","św. Wojciecha",0
905,"2",,,6,"","<Żadna>","",0
7117,"2",26,3,1,"","Mysłowice","Polskiego Czerwonego Krzyża",0
8703,"2",46,3_3,2_3,"","Tychy","Stoczniowców 70",0
9711,"32",8,3,2_7,"","Chorzów","Katowicka",0
314,"1",34,3,2_3,"","Brzękowice Dolne","Brzękowice Dolne",0
4139,"1/Łab",36,3,2,"","Pyskowice","Czerwionka",0
6422,"1",46,3,2,"","Tychy","Kościelna",0
5455,"1",17,3,2_3,"","Katowice","Porcelanowa",0
5206,"2",53,2,2_3_4,"","Świętochłowice","Katowicka",0
7546,"2",18,3,2,"","Knurów","Księdza Alojzego Koziełka",0
1921,"2",17,3,2,"","Katowice","Jaworowa",0
6298,"1",46,3,2,"","Tychy","Wieniawskiego",0
4087,"2",31,3,1,"","Piekary Śląskie","Bytomska",0
1873,"2",43,3,2_3,"","Sosnowiec","Mikołajczyka",0
2224,"1",49,3,2_3,"","Zabrze","Sikorskiego",0
6375,"1",46,3,2_3,"","Tychy","Oświęcimska",0
5432,"2",12,3,2,"","Dąbrowa Górnicza","Żołnierska",0
74,"1",47,3,2,"","Wojkowice","Piaski",0
6912,"1",,,6,"","<Żadna>","",0
4133,"1",36,3,1_3,"","Pyskowice","Gliwicka",0
693,"1",26,3,2_3,"","Mysłowice","Długa",0
5360,"3",17,3,2,"","Katowice","Telewizyjna",0
9836,"31",51,3,1_7,"","<Żadna>","",0
3672,"1",14,3,2_3,"","Gliwice","Opolska",0
4430,"1t",43,2,2,"","Sosnowiec","Hubala-Dobrzańskiego",0
3214,"4",26,3,2,"","Mysłowice","3 Maja",0
4920,"2",49,3,1,"","Zabrze","Korczoka",0
2634,"1",43,3,2_3,"","Sosnowiec","Narutowicza",0
6899,"1t/tech",17,2,5,"","Katowice","Wiosny Ludów",0
3663,"1",14,3,2_3,"","Gliwice","Dworcowa",0
8700,"1",46,3,2,"","Tychy","Długa",0
2019,"2",17,3,2_3,"","Katowice","Kochłowicka",0
4861,"2",24,3,2_3,"","Mikołów","Księdza Franciszka Górka",0
2657,"2",2,3,2,"","Siemonia","Kościuszki",0
6228,"1",46,3_3,2,"","Tychy","Borowa",0
1256,"2",24,3,2_3,"","Mikołów","Katowicka",0
8193,"3",45,3,2,"","Sławków","generała Władysława Sikorskiego",0
3414,"2",43,3,2_3,"","Sosnowiec","Braci Mieroszewskich",0
6114,"2",46,3_3,2_3,"","Tychy","Jaśkowicka",0
5092,"2",11,3,2_3,"","Czerwionka-Leszczyny","Księdza Adolfa Pojdy",0
4622,"1t",5,2,2,"","Bytom","Wrocławska",0
4435,"1",43,3,2_3,"","Sosnowiec","Szenwalda",0
6749,"15",81,3,2_3,"","Oświęcim","Stanisława Konarskiego",0
822,"2",42,3,1,"","Siewierz","Graniczna",0
2511,"1",5,3,2,"","Bytom","Dworska",0
2566,"1",38,3,2_3,"","Ruda Śląska","1 Maja",0
6003,"3",17,3,2_3,"","Katowice","Sokolska",0
3868,"2",30,3,2_3,"","Ożarowice","Tarnogórska",0
1507,"2",18,3,1_3,"","Knurów","Zwycięstwa",0
3794,"1",22,3,2_3,"","Miasteczko Śląskie","Śląska",0
4765,"1",14,3,1_3,"","Gliwice","Leona Wyczółkowskiego",0
5744,"2",59,3,2,"","Krupski Młyn","Tarnogórska",0
6994,"1",36,3,2,"","Pyskowice","Mickiewicza",0
6542,"1",24,3,2,"","Mikołów","Konopnickiej",0
5396,"1",41,3,1,"","Siemianowice Śląskie","Fabryczna",0
8640,"4",21,3,2,"","Lędziny","Goławiecka",0
6721,"14",1,3,2_3,"","Bieruń","Warszawska ",0
5625,"3",30,3,2,"","Ożarowice","Kopernika",0
3645,"2",12,3,2_3_8,"","Dąbrowa Górnicza","Kolejowa",0
2314,"2",7,3,2_3,"","Chełm Śląski","Odrodzenia",0
6723,"1",1,3,2,"","Bieruń","Bijasowicka",0
2029,"2",49,3,2,"","Zabrze","Bruno",0
9121,"2",29,,2,"","Orzesze","Akacjowa",0
1552,"2",21,3,2,"","Lędziny","Kontnego",0
8146,"2",30,3,2,"","Ożarowice","Wolności",0
6347,"1",46,3,2,"","Tychy","Strefowa",0
1418,"1",7,3,2,"","Chełm Śląski","Chełmska",0
8500,"1",49,3,2_3,"","Zabrze","Roosevelta",0
4363,"1",12,3,2,"","Dąbrowa Górnicza","Sobieskiego",0
5383,"4",43,3,2,"","Sosnowiec","Wiejska",0
5041,"4t",17,2,2_3,"","Katowice","Warszawska",0
1765,"1",26,3,2_3,"","Mysłowice","Bronisława Pukowca",0
8203,"2",36,3,2_3,"","Pyskowice","Poznańska",0
2100,"1",41,3,2_3,"","Siemianowice Śląskie","Grabowa",0
3577,"2",47,3,2,"","Wojkowice","Jana III Sobieskiego",0
2858,"4",12,3,2_3,"","Dąbrowa Górnicza","Główna",0
6732,"2",86,3,2,"","Żory","Męczenników Oświęcimskich",0
6794,"19",83,3,2,"","Bojszowy","Ruchu Oporu",0
4669,"2",38,3,2,"","Ruda Śląska","Piastowska",0
3601,"1",5,3,1,"","Bytom","Gwarecka",0
1375,"3",38,3,2_3,"","Ruda Śląska","Księdza Ludwika Tunkla",0
2465,"3",34,3,2_3,"","Psary","Wiejska",0
301,"2",17,3,2_3,"","Katowice","Brynowska",0
6950,"3",32,3,2,"","Żernica","Leopolda Miki",0
1803,"1",17,3,1,"","Katowice","Kołodzieja",0
2331,"2",2,3,2_3,"","Siemonia","Wolności",0
4786,"1",,,6,"","<Żadna>","",0
6771,"13",83,3,2,"","Bojszowy","Międzyrzecna",0
9037,"3/tech",17,3,5,"","Katowice","Uniczowska",0
3983,"2",43,3,2_3,"","Sosnowiec","Długosza",0
7067,"2",,,6,"","<Żadna>","",0
6078,"1",,,6,"","<Żadna>","",0
5570,"2",14,3,2_3,"","Gliwice","Rybnicka",0
4933,"1t",17,2,2_3,"","Katowice","Tadeusza Kościuszki",0
3677,"1t",14,2,2,"","Gliwice","Chorzowska",0
881,"1",,,6,"","<Żadna>","",0
1855,"1",17,3,2_3,"","Katowice","Ociepki",0
687,"1",26,3,2,"","Mysłowice","Długa",0
5923,"2",57,3,2,"","Toszek","Gliwicka",0
3534,"1",41,3,2_3,"","Siemianowice Śląskie","Kapicy",0
5865,"1",56,3,2,"","Tworóg","Bytomska",0
126,"2",8,3,2_3,"","Chorzów","Szpitalna",0
2,"2",7,3,2_3,"","Chełm Śląski","Chełmska",0
441,"1",55,3,2,"","Łazy","Powiatowa",0
8635,"2",,,6,"","<Żadna>","",0
3680,"1",14,3,2_3_4,"","Gliwice","Wrocławska",0
1156,"2",46,3_3,2_3,"","Tychy","Harcerska",0
349,"2",31,3,2_3,"","Piekary Śląskie","Bp. H. Bednorza",0
704,"1",7,3,2_3,"","Chełm Śląski","Techników",0
389,"2",41,3,2_3_4,"","Siemianowice Śląskie","Walerego Wróblewskiego",0
5190,"1",48,3,2,"","Wyry","Pszczyńska",0
1569,"1",60,3,2_3,"","Tarnowskie Góry","Częstochowska",0
6016,"1",57,3,2_3_9,"","Toszek","Srocza Góra",0
4601,"1t",5,2,2_3,"","Bytom","Chorzowska",0
7140,"1",43,3,2,"","Sosnowiec","Armii Krajowej",0
3790,"1",60,3,1,"","Tarnowskie Góry","Armii Krajowej",0
3012,"1",14,3,2_3,"","Gliwice","Przyszowska",0
8897,"12",81,3,2,"","Oświęcim","Generała Jarosława Dąbrowskiego",0
7933,"1",51,3,1,"","Zbrosławice","Pyskowicka",0
3042,"2",5,3,2,"","Bytom","Świętochłowicka",0
2588,"1",43,3,2_3,"","Sosnowiec","Gospodarcza",0
2975,"2t",17,2,2_3,"","Katowice","Obrońców Westerplatte",0
5873,"3",60,3,2,"","Tarnowskie Góry","Księdza Prałata Edwarda Płonki",0
2713,"1",60,3,2_3,"","Tarnowskie Góry","Słowackiego",0
3825,"2",51,3,2,"","Zbrosławice","Mikulczycka",0
6864,"1t",17,2,2_3_4,"","Katowice","Chorzowska",0
4398,"1",43,3,2,"","Sosnowiec","Baczyńskiego",0
4412,"1t",43,2,2_3,"","Sosnowiec","Andersa",0
9048,"31",26,3,2_7,"","Mysłowice","Plac Wolności",0
2421,"4",34,3,2,"","Preczów","Sosnowa",0
1667,"1",22,3,2_3,"","Miasteczko Śląskie","Metalowa",0
1722,"2",49,,2_3,"","Zabrze","Tarnopolska",0
980,"1",,,6,"","<Żadna>","",0
3990,"2",23,3,2_3,"","Mierzęcice","Wolności",0
319,"2",34,3,1,"","Goląsza Biska","Goląsza Biska",0
8567,"1",5,3,2,"","Bytom","Fałata",0
5254,"1",17,3,2,"","Katowice","Ziołowa",0
7854,"2",17,3,2,"","Katowice","Gliwicka",0
874,"1",,,6,"","<Żadna>","",0
9063,"1",60,3,2_3,"","Tarnowskie Góry","Gliwicka",0
6426,"2",46,3,2_3,"","Tychy","Turyńska",0
7392,"2",,,6,"","<Żadna>","",0
6497,"1",54,3,2,"","Łaziska Górne","Ogrodowa",0
1032,"1",6,3,1_3,"","Będzin","Boleradz",0
2601,"1",12,3,2_3,"","Dąbrowa Górnicza","Rudy",0
7934,"2",51,3,1,"","Zbrosławice","Pyskowicka",0
1679,"2",41,3,1_3,"","Siemianowice Śląskie","Tarnogórska",0
6408,"2",46,3,2,"","Tychy","Rymarska",0
2279,"2",46,3_3,2_3_4,"","Tychy","Aleja Piłsudskiego",0
258,"1",14,3,1,"","Gliwice","Rolników",0
2234,"1t",53,2,2,"","<Żadna>","",0
3470,"2",51,3,2,"","Zbrosławice","Bytomska",0
5706,"1",49,3,2_3,"","Zabrze","Kalinowa",0
4825,"4",13,,2,"","<Żadna>","",0
1624,"1t",49,2,2,"","Zabrze","Wolności",0
4422,"1",,,6,"","<Żadna>","",0
5311,"2",47,3,2_3,"","Wojkowice","Fabryczna",0
2921,"1",16,3,2_3,"","Jaworzno","Kolejarzy",0
5030,"1",42,3,1,"","Siewierz","Graniczna",0
381,"2",38,3,2_3,"","Ruda Śląska","Katowicka",0
327,"2",26,3,2_3,"","Mysłowice","Brzeźińska",0
2938,"2",14,3,2_3,"","Gliwice","Ignacego Paderewskiego ",0
1826,"2",38,3,2_3,"","Ruda Śląska","Piotra Niedurnego",0
2692,"1",14,3,2_3,"","Gliwice","Jedności",0
7414,"3",43,3,2_3,"","Sosnowiec","Grota-Roweckiego",0
4245,"2",42,3,1,"","Siewierz","Przemysłowa",0
551,"2",31,3,2_3,"","Piekary Śląskie","Przyjaźni",0
2060,"1",17,3,2_3,"","Katowice","Powstańców",0
131,"2",8,3,2,"","Chorzów","Dąbrowskiego",0
2182,"2t",43,2,2_3,"","Sosnowiec","Piłsudskiego",0
3991,"1",41,3,2_3,"","Siemianowice Śląskie","Witolda Budryka",0
1841,"1",52,3,2_3,"","Świerklaniec","Główna",0
259,"2",14,3,1,"","Gliwice","Rolników",0
3529,"1",29,3,2_3,"","Orzesze","Gliwicka",0
2074,"3",31,3,2,"","Piekary Śląskie","Skłodowskiej",0
1851,"1",17,3,2_3,"","Katowice","Szopienicka",0
6581,"2",29,3,2_3,"","Orzesze","Św. Wawrzyńca",0
4864,"1",12,3,2,"","Dąbrowa Górnicza","Poboczna",0
7967,"1",56,3,2,"","Tworóg","Szkolna",0
3807,"2",22,3,2,"","Miasteczko Śląskie","Łokietka",0
5902,"1",57,3,2,"","Toszek","Sarnowska",0
5273,"2",17,3,2_3,"","Katowice","Szopienicka",0
6489,"2",54,,2,"","<Żadna>","",0
5520,"1",13,,1,"","<Żadna>","",0
836,"2",,,6,"","<Żadna>","",0
2842,"1",12,3,2,"","Dąbrowa Górnicza","Grabocińska",0
6373,"1",46,3,2,"","Tychy","Ułańska",0
4321,"1t",17,2,2_3,"","Katowice","Sosnowiecka",0
2061,"2",17,3,2_3,"","Katowice","Graniczna",0
9097,"1",17,3,2,"","Katowice","Wantuły",0
3770,"1",12,3,1,"","Dąbrowa Górnicza","Myśliwska",0
4582,"2t",5,2,2_3,"","Bytom","Chrzanowskiego",0
4882,"1",6,3,2,"","Będzin","11 Listopada",0
2209,"2",12,3,2_3,"","Dąbrowa Górnicza","Kościuszki",0
3472,"1",46,3_3,2_3,"","Tychy","Dmowskiego",0
3792,"2",60,3,2,"","Tarnowskie Góry","Edukacji Narodowej",0
6035,"2",44,3,2,"","Kozłów","Łabędzka",0
7364,"1",,,6,"","<Żadna>","",0
8317,"2",17,3,2_3,"","Katowice","Gospodarcza",0
1715,"1",17,3,2_3_4,"","Katowice","Mikołowska",0
6211,"2",46,3,2_3,"","Tychy","Legionów Polskich",0
2319,"1",17,3,2,"","Katowice","Uniczowska",0
709,"4",49,3,2,"","Zabrze","Grunwaldzka",0
848,"1",,,6,"","<Żadna>","",0
2447,"3",13,3,2_3,"","Przyszowice","Makoszowska",0
6226,"1",46,3,2_3,"","Tychy","Borowa",0
6561,"2",24,3,2,"","Mikołów","Wolności",0
907,"2",,,6,"","<Żadna>","",0
6738,"12",81,3,2_3,"","Radzionków","Śląska",0
2417,"1",34,3,2_3,"","Preczów","Polna",0
1274,"1",51,3,2,"","Zbrosławice","Bytomska",0
1819,"2",38,3,2_3,"","Ruda Śląska","1 Maja",0
1522,"2",6,3,2_3,"","Będzin","Wisławy Szymborskiej",0
1597,"2",17,3,2,"","Katowice","Poleska",0
938,"1",,,6,"","<Żadna>","",0
4964,"1",42,3,2_3,"","Tuliszów","Spacerowa",0
5833,"1",,,6,"","<Żadna>","",0
7389,"1",,,6,"","<Żadna>","",0
4525,"1t",17,2,2,"","Katowice","Gliwicka",0
4635,"1t",5,2,2_3,"","Bytom","Władysława Łokietka",0
3148,"2",2,3,1,"","Twardowice","Wolności",0
5925,"1",57,3,2,"","Toszek","Ujazdowska",0
4570,"2",53,3,2_3,"","Świętochłowice","Katowicka",0
3070,"2",6,3,2_3,"","Będzin","Pokoju",0
3160,"2",12,3,2,"","Dąbrowa Górnicza","aleja Piłsudskiego",0
4148,"2",36,3,1_3,"","Pyskowice","Piaskowa",0
1016,"1",,,6,"","<Żadna>","",0
435,"1",53,3,2_3,"","Świętochłowice","Łagiewnicka",0
8337,"1t",38,2,5,"","Ruda Śląska","Goduli",0
1785,"1",17,3,2,"","Katowice","Francuska",0
929,"1",,,6,"","<Żadna>","",0
7828,"1",32,3,2_3,"","Stanica","Gliwicka",0
875,"1",,,6,"","<Żadna>","",0
9609,"01",17,3,2,"","Katowice","Owsiana",0
5091,"1",11,3,2,"","Czerwionka-Leszczyny","Księdza Adolfa Pojdy",0
4250,"2",42,3,2,"","Brudzowice","Szkolna",0
6432,"1",24,3,2_3,"","Mikołów","Świerkowa",0
6338,"1",46,3,2,"","Tychy","Cielmicka",0
3597,"2",6,3,1,"","Będzin","Adama Mickiewicza",0
2607,"1",60,3,2,"","Tarnowskie Góry","Powstańców Warszawskich",0
6133,"2",46,3,2_3,"","Tychy","Mikołowska",0
2384,"1",43,3,1_3,"","Sosnowiec","Waltera-Janke",0
4132,"3",36,3,2_3,"","Pyskowice","Sikorskiego",0
1434,"1",17,3,2_3,"","Katowice","Armii Krajowej",0
3560,"2/Hal",5,3,2_3_4_8,"","Bytom","Plac Wolskiego",0
2334,"2",2,3,2_3,"","Siemonia","Wolności",0
5134,"1t/tech",5,2,5,"","Bytom","Wrocławska",0
3861,"2",51,3,1,"","Zbrosławice","Gliwicka",0
2016,"2",49,3,2_3,"","Zabrze","Makoszowska",0
3387,"2",14,3,2_3,"","Gliwice","Zabrska",0
4585,"2t",5,2,2,"","Bytom","Łagiewnicka",0
1318,"2",26,3,2_3_4,"","Mysłowice","Katowicka",0
6703,"2",21,3,2_3,"","Lędziny","Lipowa",0
731,"1",47,3,2_3,"","Wojkowice","Jana III Sobieskiego",0
2813,"5",34,3,2,"","Strzyżowice","Belna",0
2834,"2",12,3,2_3_8,"","Dąbrowa Górnicza","Orkana",0
6390,"1",46,3,2,"","Tychy","Turyńska",0
5936,"2",36,3,2,"","Pyskowice","Poznańska",0
1288,"2",43,3,2,"","Sosnowiec","Wopistów",0
8645,"2",18,3,1,"","Knurów","Walentego Rakoniewskiego",0
6500,"1",,,6,"","<Żadna>","",0
7200,"2",43,3,2,"","Sosnowiec","Zuzanny",0
5212,"1",6,3,2,"","Będzin","Kijowska",0
6213,"1",46,3,2_3,"","Tychy","Aleja Bielska",0
6151,"02",46,3,2,"","Tychy","Dołowa",0
179,"1t",49,2,2_3,"","Zabrze","Wolności",0
2261,"2",17,3,2_3,"","Katowice","Armii Krajowej",0
423,"1",7,3,2_3,"","Chełm Śląski","Górnośląska",0
5292,"3/tech",8,3,2_3,"","Chorzów","Kościuszki",0
2646,"3",2,3,2_3,"","Siemonia","1 Maja",0
896,"1",,,6,"","<Żadna>","",0
